,billboard_year,rank,name,artist,featuring,target
1023,2022,24,We Don't Talk About Bruno,Carolina Gaitán & Adassa & Rhenzy Feliz & Diane Guerrero & Stephanie Beatriz & Encanto,,1
1024,2022,25,Late Night Talking,Harry Styles,,1
1025,2022,26,I Like You (A Happier Song),Post Malone,Doja Cat,1
1026,2022,27,You Proof,Morgan Wallen,,1
1027,2022,28,Bad Habit,Steve Lacy,,1
1028,2022,29,Sunroof,Nicky Youre,,1
1029,2022,30,One Right Now,Post Malone & the Weeknd,,1
1030,2022,31,Good 4 U,Olivia Rodrigo,,1
1031,2022,32,Numb Little Bug,Em Beihold,,1
1032,2022,33,Jimmy Cooks,Drake,21 Savage,1
1033,2022,34,'Til You Can't,Cody Johnson,,1
1034,2022,35,Fancy Like,Walker Hayes,,1
1035,2022,36,The Kind of Love We Make,Luke Combs,,1
1036,2022,37,I Ain't Worried,OneRepublic,,1
1037,2022,38,Break My Soul,Beyoncé,,1
1038,2022,39,Something in the Orange,Zach Bryan,,1
1039,2022,40,Save Your Tears,The Weeknd & Ariana Grande,,1
1040,2022,41,Smokin out the Window,Silk Sonic & Bruno Mars & Anderson .Paak,,1
1041,2022,42,Levitating,Dua Lipa,,1
1042,2022,43,In a Minute,Lil Baby,,1
1043,2022,44,Moscow Mule,Bad Bunny,,1
1044,2022,45,You Right,Doja Cat & the Weeknd,,1
1045,2022,46,She Had Me at Heads Carolina,Cole Swindell,,1
1046,2022,47,Vegas,Doja Cat,,1
1047,2022,48,Pushin P,Gunna & Future,Young Thug,1
1048,2022,49,Buy Dirt,Jordan Davis & Luke Bryan,,1
1049,2022,50,I Hate U,SZA,,1
1050,2022,51,Boyfriend,Dove Cameron,,1
1051,2022,52,Glimpse of Us,Joji,,1
1052,2022,53,Surface Pressure,Jessica Darrow,,1
1053,2022,54,Fall in Love,Bailey Zimmerman,,1
1054,2022,55,Love Nwantiti (Ah Ah Ah),CKay,,1
1055,2022,56,Super Freaky Girl,Nicki Minaj,,1
1056,2022,57,Hrs and Hrs,Muni Long,,1
1057,2022,58,Sand in My Boots,Morgan Wallen,,1
1058,2022,59,Mamiii,Becky G & Karol G,,1
1059,2022,60,Knife Talk,Drake,21 Savage & Project Pat,1
1060,2022,61,AA,Walker Hayes,,1
1061,2022,62,Sweetest Pie,Megan Thee Stallion & Dua Lipa,,1
1062,2022,63,Provenza,Karol G,,1
1063,2022,64,Essence,Wizkid,Justin Bieber & Tems,1
1064,2022,65,All I Want for Christmas Is You,Mariah Carey,,1
1065,2022,66,Bam Bam,Camila Cabello,Ed Sheeran,1
1066,2022,67,5 Foot 9,Tyler Hubbard,,1
1067,2022,68,Get Into It (Yuh),Doja Cat,,1
1068,2022,69,Efecto,Bad Bunny,,1
1069,2022,70,Rock and a Hard Place,Bailey Zimmerman,,1
1070,2022,71,Doin' This,Luke Combs,,1
1071,2022,72,Oh My God,Adele,,1
1072,2022,73,Better Days,Neiked & Mae Muller & Polo G,,1
1073,2022,74,Meet Me at Our Spot,The Anxiety & Willow & Tyler Cole,,1
1074,2022,75,Fingers Crossed,Lauren Spencer-Smith,,1
1075,2022,76,All Too Well (Taylor's Version),Taylor Swift,,1
1076,2022,77,Party,Bad Bunny & Rauw Alejandro,,1
1077,2022,78,Después de la Playa,Bad Bunny,,1
1078,2022,79,You Should Probably Leave,Chris Stapleton,,1
1079,2022,80,Rockin' Around the Christmas Tree,Brenda Lee,,1
1080,2022,81,Broadway Girls,Lil Durk,Morgan Wallen,1
1081,2022,82,Take My Name,Parmalee,,1
1082,2022,83,What Happened to Virgil,Lil Durk,Gunna,1
1083,2022,84,Puffin on Zootiez,Future,,1
1084,2022,85,Like I Love Country Music,Kane Brown,,1
1085,2022,86,Jingle Bell Rock,Bobby Helms,,1
1086,2022,87,Ojitos Lindos,Bad Bunny & Bomba Estéreo,,1
1087,2022,88,Trouble with a Heartbreak,Jason Aldean,,1
1088,2022,89,A Holly Jolly Christmas,Burl Ives,,1
1089,2022,90,Kiss Me More,Doja Cat,SZA,1
1090,2022,91,She Likes It,Russell Dickerson,Jake Scott,1
1091,2022,92,Never Say Never,Cole Swindell & Lainey Wilson,,1
1092,2022,93,Damn Strait,Scotty McCreery,,1
1093,2022,94,She's All I Wanna Be,Tate McRae,,1
1094,2022,95,Last Night Lonely,Jon Pardi,,1
1095,2022,96,Flower Shops,Ernest,Morgan Wallen,1
1096,2022,97,To the Moon,Jnr Choi,,1
1097,2022,98,Unholy,Sam Smith & Kim Petras,,1
1098,2022,99,One Mississippi,Kane Brown,,1
1099,2022,100,Circles Around This Town,Maren Morris,,1
1100,2023,1,Last Night,Morgan Wallen,,1
1101,2023,2,Flowers,Miley Cyrus,,1
1102,2023,3,Kill Bill,SZA,,1
1103,2023,4,Anti-Hero,Taylor Swift,,1
1104,2023,5,Creepin',Metro Boomin & the Weeknd & 21 Savage,,1
1105,2023,6,Calm Down,Rema & Selena Gomez,,1
1106,2023,7,Die for You,The Weeknd & Ariana Grande,,1
1107,2023,8,Fast Car,Luke Combs,,1
1108,2023,9,Snooze,SZA,,1
1109,2023,10,I'm Good (Blue),David Guetta & Bebe Rexha,,1
1110,2023,11,Unholy,Sam Smith & Kim Petras,,1
1111,2023,12,You Proof,Morgan Wallen,,1
1112,2023,13,Something in the Orange,Zach Bryan,,1
1113,2023,14,Rich Flex,Drake & 21 Savage,,1
1114,2023,15,As It Was,Harry Styles,,1
1115,2023,16,Rock and a Hard Place,Bailey Zimmerman,,1
1116,2023,17,Under the Influence,Chris Brown,,1
1117,2023,18,Cruel Summer,Taylor Swift,,1
1118,2023,19,Thinkin' Bout Me,Morgan Wallen,,1
1119,2023,20,Boy's a Liar Pt. 2,PinkPantheress & Ice Spice,,1
1120,2023,21,Favorite Song,Toosii,,1
1121,2023,22,Thought You Should Know,Morgan Wallen,,1
1122,2023,23,Thank God,Kane Brown & Katelyn Brown,,1
1123,2023,24,Sure Thing,Miguel,,1
1124,2023,25,All My Life,Lil Durk,J. Cole,1
1125,2023,26,Ella Baila Sola,Eslabon Armado & Peso Pluma,,1
1126,2023,27,Karma,Taylor Swift,Ice Spice,1
1127,2023,28,Just Wanna Rock,Lil Uzi Vert,,1
1128,2023,29,Cuff It,Beyoncé,,1
1129,2023,30,Vampire,Olivia Rodrigo,,1
1130,2023,31,FukUMean,Gunna,,1
1131,2023,32,Lavender Haze,Taylor Swift,,1
1132,2023,33,Players,Coi Leray,,1
1133,2023,34,Need a Favor,Jelly Roll,,1
1134,2023,35,Dance the Night,Dua Lipa,,1
1135,2023,36,Love You Anyway,Luke Combs,,1
1136,2023,37,One Thing at a Time,Morgan Wallen,,1
1137,2023,38,Superhero (Heroes & Villains),Metro Boomin & Future & Chris Brown,,1
1138,2023,39,Bad Habit,Steve Lacy,,1
1139,2023,40,La Bebé,Yng Lvcas & Peso Pluma,,1
1140,2023,41,Golden Hour,Jvke,,1
1141,2023,42,Religiously,Bailey Zimmerman,,1
1142,2023,43,Spin Bout U,Drake & 21 Savage,,1
1143,2023,44,Cupid,Fifty Fifty,,1
1144,2023,45,Search & Rescue,Drake,,1
1145,2023,46,Barbie World,Nicki Minaj & Ice Spice & Aqua,,1
1146,2023,47,Next Thing You Know,Jordan Davis,,1
1147,2023,48,Escapism,Raye,070 Shake,1
1148,2023,49,Un x100to,Grupo Frontera & Bad Bunny,,1
1149,2023,50,Until I Found You,Stephen Sanchez,,1
1150,2023,51,Shirt,SZA,,1
1151,2023,52,Paint the Town Red,Doja Cat,,1
1152,2023,53,Made You Look,Meghan Trainor,,1
1153,2023,54,Wait in the Truck,Hardy,Lainey Wilson,1
1154,2023,55,All I Want for Christmas Is You,Mariah Carey,,1
1155,2023,56,Everything I Love,Morgan Wallen,,1
1156,2023,57,Chemical,Post Malone,,1
1157,2023,58,Heart Like a Truck,Lainey Wilson,,1
1158,2023,59,"Going, Going, Gone",Luke Combs,,1
1159,2023,60,Rockin' Around the Christmas Tree,Brenda Lee,,1
1160,2023,61,Dancin' in the Country,Tyler Hubbard,,1
1161,2023,62,Daylight,David Kushner,,1
1162,2023,63,Lift Me Up,Rihanna,,1
1163,2023,64,Eyes Closed,Ed Sheeran,,1
1164,2023,65,TQG,Karol G & Shakira,,1
1165,2023,66,Try That in a Small Town,Jason Aldean,,1
1166,2023,67,Tennessee Orange,Megan Moroney,,1
1167,2023,68,Jingle Bell Rock,Bobby Helms,,1
1168,2023,69,Princess Diana,Ice Spice & Nicki Minaj,,1
1169,2023,70,Tomorrow 2,GloRilla & Cardi B,,1
1170,2023,71,A Holly Jolly Christmas,Burl Ives,,1
1171,2023,72,Where She Goes,Bad Bunny,,1
1172,2023,73,Bebe Dame,Fuerza Regida & Grupo Frontera,,1
1173,2023,74,I Remember Everything,Zach Bryan,Kacey Musgraves,1
1174,2023,75,I Like You (A Happier Song),Post Malone,Doja Cat,1
1175,2023,76,What It Is (Block Boy),Doechii,Kodak Black,1
1176,2023,77,Nobody Gets Me,SZA,,1
1177,2023,78,Rich Men North of Richmond,Oliver Anthony Music,,1
1178,2023,79,Super Freaky Girl,Nicki Minaj,,1
1179,2023,80,Dial Drunk,Noah Kahan & Post Malone,,1
1180,2023,81,What Was I Made For?,Billie Eilish,,1
1181,2023,82,Seven,Jungkook,Latto,1
1182,2023,83,Wait for U,Future,Drake & Tems,1
1183,2023,84,Last Christmas,Wham!,,1
1184,2023,85,Handle on You,Parker McCollum,,1
1185,2023,86,Por Las Noches,Peso Pluma,,1
1186,2023,87,Memory Lane,Old Dominion,,1
1187,2023,88,Area Codes,Kaliii,,1
1188,2023,89,Bury Me in Georgia,Kane Brown,,1
1189,2023,90,PRC,Peso Pluma & Natanael Cano,,1
1190,2023,91,What My World Spins Around,Jordan Davis,,1
1191,2023,92,Ain't That Some,Morgan Wallen,,1
1192,2023,93,Wild as Her,Corey Kent,,1
1193,2023,94,Peaches & Eggplants,Young Nudy,21 Savage,1
1194,2023,95,I Wrote the Book,Morgan Wallen,,1
1195,2023,96,"Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,,1
1196,2023,97,Meltdown,Travis Scott,Drake,1
1197,2023,98,Put It on da Floor Again,Latto,Cardi B,1
1198,2023,99,Bloody Mary,Lady Gaga,,1
1199,2023,100,Watermelon Moonshine,Lainey Wilson,,1
1200,2024,1,Lose Control,Teddy Swims,,1
1201,2024,2,A Bar Song (Tipsy),Shaboozey,,1
1202,2024,3,Beautiful Things,Benson Boone,,1
1203,2024,4,I Had Some Help,Post Malone,Morgan Wallen,1
1204,2024,5,Lovin on Me,Jack Harlow,,1
1205,2024,6,Not Like Us,Kendrick Lamar,,1
1206,2024,7,Espresso,Sabrina Carpenter,,1
1207,2024,8,Million Dollar Baby,Tommy Richman,,1
1208,2024,9,I Remember Everything,Zach Bryan,Kacey Musgraves,1
1209,2024,10,Too Sweet,Hozier,,1
1210,2024,11,Stick Season,Noah Kahan,,1
1211,2024,12,Cruel Summer,Taylor Swift,,1
1212,2024,13,Greedy,Tate McRae,,1
1213,2024,14,Like That,Future & Metro Boomin & Kendrick Lamar,,1
1214,2024,15,Birds of a Feather,Billie Eilish,,1
1215,2024,16,Please Please Please,Sabrina Carpenter,,1
1216,2024,17,Agora Hills,Doja Cat,,1
1217,2024,18,"Good Luck, Babe!",Chappell Roan,,1
1218,2024,19,Saturn,SZA,,1
1219,2024,20,Snooze,SZA,,1
1220,2024,21,Paint the Town Red,Doja Cat,,1
1221,2024,22,Fortnight,Taylor Swift,Post Malone,1
1222,2024,23,Fast Car,Luke Combs,,1
1223,2024,24,Water,Tyla,,1
1224,2024,25,Feather,Sabrina Carpenter,,1
1225,2024,26,We Can't Be Friends (Wait for Your Love),Ariana Grande,,1
1226,2024,27,Austin,Dasha,,1
1227,2024,28,Last Night,Morgan Wallen,,1
1228,2024,29,Cowgirls,Morgan Wallen,Ernest,1
1229,2024,30,Pink Skies,Zach Bryan,,1
1230,2024,31,Thinkin' Bout Me,Morgan Wallen,,1
1231,2024,32,Texas Hold 'Em,Beyoncé,,1
1232,2024,33,Is It Over Now?,Taylor Swift,,1
1233,2024,34,Miles on It,Marshmello & Kane Brown,,1
1234,2024,35,I Can Do It with a Broken Heart,Taylor Swift,,1
1235,2024,36,Wild Ones,Jessie Murph & Jelly Roll,,1
1236,2024,37,Ain't No Love in Oklahoma,Luke Combs,,1
1237,2024,38,Carnival,¥$ & Kanye West & Ty Dolla Sign,Rich the Kid & Playboi Carti,1
1238,2024,39,Houdini,Eminem,,1
1239,2024,40,Wanna Be,GloRilla & Megan Thee Stallion,,1
1240,2024,41,Slow It Down,Benson Boone,,1
1241,2024,42,Redrum,21 Savage,,1
1242,2024,43,Houdini,Dua Lipa,,1
1243,2024,44,Yeah Glo!,GloRilla,,1
1244,2024,45,Rich Baby Daddy,Drake,Sexyy Red & SZA,1
1245,2024,46,What Was I Made For?,Billie Eilish,,1
1246,2024,47,End of Beginning,Djo,,1
1247,2024,48,Lunch,Billie Eilish,,1
1248,2024,49,Never Lose Me,Flo Milli,,1
1249,2024,50,Lies Lies Lies,Morgan Wallen,,1
1250,2024,51,Type Shit,Future & Metro Boomin & Travis Scott & Playboi Carti,,1
1251,2024,52,Gata Only,FloyyMenor & Cris MJ,,1
1252,2024,53,Hot to Go!,Chappell Roan,,1
1253,2024,54,All I Want for Christmas Is You,Mariah Carey,,1
1254,2024,55,Get It Sexyy,Sexyy Red,,1
1255,2024,56,Made for Me,Muni Long,,1
1256,2024,57,Vampire,Olivia Rodrigo,,1
1257,2024,58,Whatever She Wants,Bryson Tiller,,1
1258,2024,59,Rockin' Around the Christmas Tree,Brenda Lee,,1
1259,2024,60,Pretty Little Poison,Warren Zeiders,,1
1260,2024,61,First Person Shooter,Drake,J. Cole,1
1261,2024,62,Die with a Smile,Lady Gaga & Bruno Mars,,1
1262,2024,63,I Like the Way You Kiss Me,Artemas,,1
1263,2024,64,Need a Favor,Jelly Roll,,1
1264,2024,65,Save Me,Jelly Roll,Lainey Wilson,1
1265,2024,66,Euphoria,Kendrick Lamar,,1
1266,2024,67,Truck Bed,Hardy,,1
1267,2024,68,Jingle Bell Rock,Bobby Helms,,1
1268,2024,69,Flowers,Miley Cyrus,,1
1269,2024,70,Where the Wild Things Are,Luke Combs,,1
1270,2024,71,Everybody,Nicki Minaj,Lil Uzi Vert,1
1271,2024,72,La Diabla,Xavi,,1
1272,2024,73,Stargazing,Myles Smith,,1
1273,2024,74,Last Christmas,Wham!,,1
1274,2024,75,I Am Not Okay,Jelly Roll,,1
1275,2024,76,Pour Me a Drink,Post Malone,Blake Shelton,1
1276,2024,77,White Horse,Chris Stapleton,,1
1277,2024,78,Lil Boo Thang,Paul Russell,,1
1278,2024,79,Good Good,Usher & Summer Walker & 21 Savage,,1
1279,2024,80,Act II: Date @ 8,4Batz & Drake,,1
1280,2024,81,High Road,Koe Wetzel,Jessie Murph,1
1281,2024,82,Monaco,Bad Bunny,,1
1282,2024,83,IDGAF,Drake,Yeat,1
1283,2024,84,Burn It Down,Parker McCollum,,1
1284,2024,85,FukUMean,Gunna,,1
1285,2024,86,Taste,Sabrina Carpenter,,1
1286,2024,87,Where It Ends,Bailey Zimmerman,,1
1287,2024,88,FTCU,Nicki Minaj,,1
1288,2024,89,Wildflower,Billie Eilish,,1
1289,2024,90,World on Fire,Nate Smith,,1
1290,2024,91,On My Mama,Victoria Monét,,1
1291,2024,92,"Yes, And?",Ariana Grande,,1
1292,2024,93,Exes,Tate McRae,,1
1293,2024,94,A Holly Jolly Christmas,Burl Ives,,1
1294,2024,95,Wind Up Missin' You,Tucker Wetmore,,1
1295,2024,96,Bulletproof,Nate Smith,,1
1296,2024,97,Fe!n,Travis Scott,Playboi Carti,1
1297,2024,98,The Painter,Cody Johnson,,1
1298,2024,99,Down Bad,Taylor Swift,,1
1299,2024,100,Dance the Night,Dua Lipa,,1
